RecordID_Int,ParcelNumber,StreetNumber,StreetName,Unit,StateCode,TaxType,Zone,TaxDist,Legal,Acreage,GPIN
4709,230024100,1211,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 96 & STRIP BK 3 FIFE EST,0.198,7955
4710,230025000,1214,GROVE ST,,1.0 Residential (Urban),Taxable,R-1S,,LOTS 87 & 88 BK 3 FIFE ESTATE,0.24,7831
4711,230026000,1208,GROVE ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 86 BK 3 FIFE ESTATE,0.16,7816
4712,230027000,1206,GROVE ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 85 BK 3 FIFE ESTATE,0.165,7800
4713,230028000,1207,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 98 FIFE ESTATE,0.165,7927
4714,230029000,1205,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 99 FIFE ESTATE,0.165,7911
4715,230030000,1204,GROVE ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 84 BK B FIFE ESTATE,0.165,7782
4716,230031000,0,GROVE ST,,7.3 Exempt Local,Exempt,R-1S,,"LOTS 82,83,100,101 BK 3",0.661,7749
4717,230032000,302,SPRING ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 81 FIFE ESTATE,0.234,7721
4718,230033000,1108,GROVE ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 80 FIFE ESTATE,0.233,7697
4719,230034000,1105,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 79 FIFE ESTATE,0.232,7669
4720,230035000,1102,GROVE ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 77A1 & 77A2 BK 2 FIFE EST,0.235,7635
4721,230035000,1102,GROVE ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 77A1 & 77A2 BK 2 FIFE EST,0.235,7635
4722,230035100,1101,KING ST,,3.0 Multi-Family,Taxable,R-1S,,LOT 78A BK 2 FIFE ESTATE,0.24,7728
4724,230036000,1023,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,PT LOT 1,0.12,7693
4725,230037000,1024,GROVE ST,,1.0 Residential (Urban),Taxable,R-1S,,PT LOT 1 FIFEVILLE,0.125,7607
4726,230038000,1022,GROVE ST,,1.0 Residential (Urban),Taxable,R-1SH,,PT LOT 2,0.063,7595
4727,230039000,1021,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,PT LOT 2,0.063,7677
4728,230040000,1020,GROVE ST,,1.0 Residential (Urban),Taxable,R-1S,,PT LOT 2 FIFE'S ADDITION,0.132,7581
4729,230041000,1018,GROVE ST,,1.0 Residential (Urban),Taxable,R-1S,,PT LOT 3 FIFE ESTATE,0.079,7570
4730,230042000,1016,GROVE ST,,1.0 Residential (Urban),Taxable,R-1S,,PT LOT 3 FIFE ESTATE,0.085,7560
4731,230043000,1017,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,PT LOT 3 FIFE ESTATE,0.085,7679
4732,230044000,1015,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,PT LOT 4 FIFE ESTATE,0.107,7630
4733,230045000,1014,GROVE ST,,1.0 Residential (Urban),Taxable,R-1S,,PT LOT 4 FIFE ESTATE,0.107,7529
4734,230046000,1012,GROVE ST,,1.0 Residential (Urban),Taxable,R-1S,,PT LOT 5 FIFE ESTATE,0.125,7520
4735,230047000,1010,GROVE ST,,1.0 Residential (Urban),Taxable,R-1S,,PT LOT 5 FIFE ESTATE,0.125,7508
4736,230048000,1008,GROVE ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 6 FIFE ESTATE,0.251,7486
4737,230049000,1006,GROVE ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 7 FIFE ESTATE,0.247,7459
4738,230050000,1004,GROVE ST,,1.0 Residential (Urban),Taxable,R-1S,,PT LOT 8 & PARCEL X FIFE ESTAT,0.128,7442
4739,230051000,1002,GROVE ST,,1.0 Residential (Urban),Taxable,PUD,,PT LOT 8 FIFE ESTATE,0.125,7431
4740,230052000,1000,GROVE ST,,3.0 Multi-Family,Taxable,PUD,,PT LOT 9 FIFE ESTATE,0.17,7397
4741,230053000,1001,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,PT LOT 9 FIFE ESTATE,0.08,7544
4742,230054000,1000,KING ST,,3.0 Multi-Family,Taxable,R-1S,,LOT 43 FIFE ESTATE,0.165,7672
4743,230055000,1001,CHERRY AVE,,3.0 Multi-Family,Taxable,R-1S,,LOT 59 FIFE ESTATE,0.165,7809
4744,230056000,1003,CHERRY AVE,,3.0 Multi-Family,Taxable,R-1S,,LOT 60 FIFE ESTATE,0.165,7826
4745,230057000,1002,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 44 FIFE ESTATE,0.165,7698
4746,230058000,1004,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 45,0.165,7716
4747,230058100,1006,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 46,0.165,7735
4748,230059000,1005,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 61 FIFE ESTATE,0.165,7837
4749,230060000,1007,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 62 & PT 63 FIFE ESTATE,0.179,7857
4750,230061000,1009,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT A FIFE ESTATE,0.165,7875
4751,230062000,1008,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 47 FIFE ESTATE,0.16,7748
4752,230063000,1010,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 48 FIFE ESTATE,0.165,7771
4753,230064000,1011,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT B FIFE ESTATE,0.138,7889
4754,230065000,1013,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-1S,01,LOT C FIFE ESTATE,0.138,7903
4755,230066000,1015,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT D FIFE ESTATE,0.138,7922
4756,230067000,1017,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT E FIFE ESTATE,0.138,7935
4757,230068000,402,JONES ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT F FIFE ESTATE,0.2,7844
4758,230069000,400,JONES ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT G FIFE ESTATE,0.2,7785
4759,230070000,403,JONES ST,,3.0 Multi-Family,Taxable,R-1S,,LOT D BK 1 FIFE ESTATE,0.12,7895
4760,230070100,401,JONES ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT C BK 1 FIFE ESTATE,0.127,7832
4761,230070200,1104,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT B BK 1 FIFE ESTATE,0.146,7858
4762,230070300,1106,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT A BK 1 FIFE ESTATE,0.146,7873
4763,230071000,1101,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT A BK 1 FIFE ESTATE,0.168,7956
4764,230072000,1103,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOTS B & C BK 1 FIFE ESTATE,0.295,7969
4765,230073000,1111,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-1S,,PT LOT 70 BK 1 FIFE ESTATE,0.133,8016
4766,230073100,1107,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-1S,,PT LOTS 69 & 70 BK 1 FIFE EST,0.14,7998
4767,230074000,1108,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 73 FIFE ESTATE,0.183,7887
4768,230075000,1110,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,PT LOT 72 FIFE ESTATE,0.091,7907
4769,230076000,1112,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,PT LOT 72 FIFE ESTATE,0.092,7920
4770,230077000,1113,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 71 FIFE ESTATE,0.182,8035
4771,230078000,1200,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 102 BK 6 FIFE ESTATE,0.164,8027
4772,230079000,1204,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 103 BK 6 FIFE ESTATE,0.165,8042
4773,230080000,405,SPRING ST,,1.0 Residential (Urban),Taxable,R-1S,,PT LOTS 120 & 121 BK 6 FIFE ES,0.16,8156
4774,230081000,407,SPRING ST,,1.0 Residential (Urban),Taxable,R-1S,,PT LOTS 120 & 121 BK 6 FIFE ES,0.131,8226
4775,230082000,0,BINGLER ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 119 BK 6 FIFE ESTATE,0.165,8191
4776,230082100,0,BINGLER ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 118 BK 6 FIFE ESTATE,0.165,8210
4777,230083000,1206,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 104 FIFE ESTATE,0.165,8057
4778,230084000,0,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 105 FIFE ESTATE,0.165,8075
4779,230085000,1208,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 106  BK 6 FIFE EST,0.164,8095
4780,230085001,0,HANOVER ST,,1.0 Residential (Urban),Taxable,R-1S,,REVISED LOT 117 FIFE ESTATE,0.161,17525
4781,230086000,0,HANOVER ST,,1.0 Residential (Urban),Taxable,R-1S,,REVISED LOT 116 FIFE ESTATE,0.16,17526
4782,230087000,1210,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 107 FIFE ESTATE,0.156,8111
4783,230088000,1300,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 108  BK 5 FIFE EST,0.165,8144
4784,230088A00,1302,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 109 BK 5 FIFE EST,0.165,14162
4785,230089000,1304,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 110 BK 5 FIFE LOTS,0.165,8178
4786,230090000,1306,KING ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT 111 BK 5 FIFE ESTATE,0.165,8199
4787,230091000,1311,NUNLEY ST,,1.0 Residential (Urban),Taxable,PUD,,LOT 11 BK 5 FIFE ESTATE,0.129,14363
4788,230091100,1309,NUNLEY ST,,1.0 Residential (Urban),Taxable,PUD,,LOT 12 BK 5 FIFE ESTATE,0.1,14364
4789,230091200,1307,NUNLEY ST,,1.0 Residential (Urban),Taxable,PUD,,LOT 13 BK 5 FIFE ESTATE,0.1,14365
4790,230091300,1305,NUNLEY ST,,1.0 Residential (Urban),Taxable,PUD,,LOT 14 BK 5 FIFE ESTATE,0.1,14366
4791,230091400,1303,NUNLEY ST,,1.0 Residential (Urban),Taxable,PUD,,LOT 15 BK 5 FIFE ESTATE,0.089,14367
4792,230091500,1301,NUNLEY ST,,1.0 Residential (Urban),Taxable,PUD,,LOT 16 BK 5 FIFE ESTATE,0.13,14368
4793,230092000,501,HANOVER ST,,1.0 Residential (Urban),Taxable,PUD,,"LOT 127,PT 128&PAR Y BK 7 FIFE",0.2114,8423
4794,230092100,0,PATON ST,,7.8 Ex Benelovent Charitable,Exempt,PUD,,LOT 1A PATON ST CONDO COMMON AREA,0.5,15066
4795,2300921A0,516,PATON ST,,3.0 Multi-Family,Taxable,PUD,,UNIT 3 BLDG A PATON ST CONDO,0,15066
4796,2300921B0,518,PATON ST,,3.0 Multi-Family,Taxable,PUD,,UNIT 1 BLDG A PATON ST CONDO,0,15066
4797,2300921C0,520,PATON ST,,3.0 Multi-Family,Taxable,PUD,,UNIT 4 BLDG A PATON ST CONDO,0,15066
4798,2300921D0,522,PATON ST,,3.0 Multi-Family,Taxable,PUD,,UNIT 2 BLDG A PATON ST CONDO,0,15066
4799,230092E00,1347,FRANCIS FIFE WAY,,3.0 Multi-Family,Taxable,PUD,,UNIT 1 BLDG B PATON ST CONDO,0,15066
4800,230092F00,1345,FRANCIS FIFE WAY,,3.0 Multi-Family,Taxable,PUD,,UNIT 2 BLDG B PATON ST CONDO,0,15066
4801,230092G00,1343,FRANCIS FIFE WAY,,3.0 Multi-Family,Taxable,PUD,,UNIT 3 BLDG B PATON ST CONDO,0,15066
4802,230092H00,1341,FRANCIS FIFE WAY,,3.0 Multi-Family,Taxable,PUD,,UNIT 4 BLDG B PATON ST CONDO,0,15066
4803,230093000,500,HANOVER ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT X FIFE'S ADDITION,0.181,8375
4804,230093100,0,HANOVER ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT Y FIFE'S ADDITION,0.14,8438
4805,230094000,1201,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-1S,,PT LOTS 122 & 123 FIFE ESTATE,0.189,8318
4806,230094100,0,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 124-A FIFE ESTATE,0.276,17152
4807,230094101,511,HANOVER ST,,1.0 Residential (Urban),Taxable,PUD,,LOT 10 PH 2 PATON ST,0.074,15028
4808,230094110,515,HANOVER ST,,1.0 Residential (Urban),Taxable,PUD,,LOT 11 PH 2 PATON ST,0.075,15029
4809,230094200,512,PATON ST,,1.0 Residential (Urban),Taxable,PUD,,LOT 2 PH 2 PATON ST,0.047,15036
4810,230094300,508,PATON ST,,1.0 Residential (Urban),Taxable,PUD,,LOT 3A PH 2 PATON ST,0.047,15035
4811,230094400,1312,NUNLEY ST,,1.0 Residential (Urban),Taxable,PUD,,LOT A1 PH 2 PATON ST,0.028,15034
4812,230094500,1310,NUNLEY ST,,1.0 Residential (Urban),Taxable,PUD,,LOT B1 PH 2 PATON ST,0.041,15033
4813,230094700,1306,NUNLEY ST,,1.0 Residential (Urban),Taxable,PUD,,LOT C1 PH 2 PATON ST,0.028,15031
4815,230094800,1304,NUNLEY ST,,1.0 Residential (Urban),Taxable,PUD,,LOT 8 PH 2 PATON ST,0.048,15030
4816,230094900,507,HANOVER ST,,1.0 Residential (Urban),Taxable,PUD,,LOT 9PH 2 PATON ST,0.088,15027
4817,230095000,1211,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 138 BK 8 FIFE ESTATE,0.152,8460
4818,230096000,1215,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 137 BK 8 FIFE ESTATE,0.191,8504
4819,230097000,504,HANOVER ST,,1.0 Residential (Urban),Taxable,R-1S,,LOT B BK 8 FIFE ADD,0.164,8516
4820,230098000,506,HANOVER ST,,3.0 Multi-Family,Taxable,R-1S,,LOT A BK B FIFE ADD,0.215,8576
4821,230099000,1223,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 151 & STRIP,0.18,8677
4822,230100000,1303,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-1S,,"LOTS 149,150,PT 141,148 FIFE A",0.38,8753
4823,230101000,1305,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-1S,,"LOTS 139,140,PT 141,PAR L,J&H",0.313,8793
4824,230102000,1305,CHERRY AVE,,3.0 Multi-Family,Taxable,R-1S,,LOT 147&PT 146&148 FIFE ADDITION,0.27,8862
4825,230103000,1309,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-1S,,"LOTS 144,145 & F,G&PT 146 FIFE",0.286,8949
4826,230104000,1119,FOREST HILLS AVE,,3.0 Multi-Family,Taxable,R-1S,,LOT 1 & STR BK C FOREST HILLS,0.3,9049
4827,230105000,1117,FOREST HILLS AVE,,3.0 Multi-Family,Taxable,R-1S,,LOT 2 & STR BK C FOREST HILLS,0.193,9050
4828,230105100,1111,FOREST HILLS AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 3 & STR BK C FOREST HILLS,0.186,9051
4829,230105200,1109,FOREST HILLS AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 4 BK C FOREST HILLS,0.17,9054
4830,230105300,1113,FOREST HILLS AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 5 BK C FOREST HILLS,0.172,9055
4831,230105400,1103,FOREST HILLS AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 6 BK C FOREST HILLS,0.172,9057
4832,230105500,1101,FOREST HILLS AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 7 BK C FOREST HILLS,0.172,9061
4833,230105600,0,FOREST HILLS AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOTS 8 & 7A BK C FOREST HILLS,0.312,9063
4834,230105700,1041,FOREST HILLS AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 9 BK C FOREST HILLS,0.187,9059
4835,230105800,1039,FOREST HILLS AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 10 BK C FOREST HILLS,0.187,9052
4836,230106000,1126,FOREST HILLS AVE,,3.0 Multi-Family,Taxable,R-1S,,LOT 9&PAR A BK B FOREST HILLS,0.211,9243
4837,230107000,1404,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 8 & PT 7 BK B FOREST HILLS,0.258,9298
4838,230108000,1408,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 6 & PT 7 BK B FOREST HILLS,0.258,9375
4839,230109000,1410,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 5 BK B FOREST HILLS,0.18,9471
4840,230110000,1412,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 4 BK B FOREST HILLS,0.189,9550
4841,230111000,1414,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 3 BK B FOREST HILLS,0.189,9605
4842,230112000,1416,CHERRY AVE,,3.0 Multi-Family,Taxable,R-1S,,LOT 2 BK B FOREST HILLS,0.198,9654
4843,230113000,1418,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-1S,,LOT 1 BK B SEC 1 FOREST HILLS,0.181,9694
4844,230114000,1419,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-2,,LOT A-13 & TRI LOT BK A MICHIE,0.161,9607
4845,230114100,1421,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-2,,LOTS 1 & 2 MICHIE-ADDINGTON,0.117,9445
4846,230115000,1417,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-2,,LOT A-12 BK A,0.141,9428
4847,230116000,1415,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-2,,LOT A-11 BK A,0.147,9400
4848,230117000,1413,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-2,,LOT 10 BK A MICHIE-ADDINGTON,0.223,9363
4849,230118000,1411,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-2,,LOT A-9 BK A MICHIE-ADDINGTON,0.224,9321
4850,230119000,1409,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-2,,LOT A-8 BK A MICHIE-ADDINGTON,0.195,9286
4851,230120000,1407,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-2,,LOT A-7 BK A MICHIE-ADDINGTON,0.2,9227
4852,230121000,1405,CHERRY AVE,,3.0 Multi-Family,Taxable,R-2,,LOT A-6 BK A MICHIE-ADDINGTON,0.195,9188
4853,230122000,1403,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-2,,LOT A-5 BK A MICHIE-ADDINGTON,0.195,9151
4854,230123000,1401,CHERRY AVE,,1.0 Residential (Urban),Taxable,R-2,,"LOTS A-4,C & A BK A MICHIE-ADD",0.301,9082
4855,230124000,1401,BAKER ST,,1.0 Residential (Urban),Taxable,R-2,,LOT 1 BK C PINECREST,0,8815
4856,230125000,1403,BAKER ST,,1.0 Residential (Urban),Taxable,R-2,,LOT 2 BK C PINECREST,0.168,8828
4857,230126000,1405,BAKER ST,,1.0 Residential (Urban),Taxable,R-2,,LOT 3 BK C PINECREST,0.166,8838
4858,230128000,0,PATON ST,,2.0 Residential (Suburban),Taxable,PUD,,PATON ST RESIDUE COMMON SPACE,0.9161,8468
4859,230128100,519,PATON ST,,1.0 Residential (Urban),Taxable,PUD,,LOT 1 PATON STREET,0.0624,15005
4860,230128101,501,PATON ST,,7.8 Ex Benelovent Charitable,Exempt,PUD,,LOT 10 PATON STREET,0.0828,14996
4861,230128200,517,PATON ST,,1.0 Residential (Urban),Taxable,PUD,,LOT 2 PATON STREET,0.0506,15004
4862,230128300,515,PATON ST,,1.0 Residential (Urban),Taxable,PUD,,LOT 3 PATON STREET,0.0506,15003
4863,230128400,513,PATON ST,,1.0 Residential (Urban),Taxable,PUD,,LOT 4 PATON STREET,0.0506,15002
4864,230128500,511,PATON ST,,1.0 Residential (Urban),Taxable,PUD,,LOT 5 PATON STREET,0.0506,15001
4865,230128600,509,PATON ST,,1.0 Residential (Urban),Taxable,PUD,,LOT 6 PATON STREET,0.0506,15000
4866,230128700,507,PATON ST,,1.0 Residential (Urban),Taxable,PUD,,LOT 7 PATON STREET,0.05,14999
4867,230128800,505,PATON ST,,1.0 Residential (Urban),Taxable,PUD,,LOT 8 PATON STREET,0.0514,14998
4868,230128900,503,PATON ST,,1.0 Residential (Urban),Taxable,PUD,,LOT 9 PATON STREET,0.0498,14997
4869,230130000,301,PATON ST,,3.0 Multi-Family,Taxable,R-2,,LOT 10 ROCK CREEK WOODS,0.489,7931
4870,230130100,303,PATON ST,,3.0 Multi-Family,Taxable,R-2,,LOT 9 ROCK CREEK WOODS,0.167,7987
4871,230130200,305,PATON ST,,3.0 Multi-Family,Taxable,R-2,,LOT 8 ROCK CREEK WOODS,0.167,8045
4872,230130300,307,PATON ST,,3.0 Multi-Family,Taxable,R-2,,LOT 7 ROCK CREEK WOODS,0.441,8054
4873,230130400,309,PATON ST,,3.0 Multi-Family,Taxable,R-2,,LOT 6 ROCK CREEK WOODS,0.288,8155
4874,230130500,401,PATON ST,,3.0 Multi-Family,Taxable,R-2,,LOT 5 ROCK CREEK WOODS,0.288,8214
4875,230130600,403,PATON ST,A&B,3.0 Multi-Family,Taxable,R-2,,LOT 4 ROCK CREEK WOODS,0.623,8255
4876,230130700,405,PATON ST,,3.0 Multi-Family,Taxable,R-2,,LOT 3 ROCK CREEK WOODS,0.165,8301
4877,230130800,407,PATON ST,,3.0 Multi-Family,Taxable,R-2,,LOT 2 ROCK CREEK WOODS,0.169,8353
4878,230130900,409,PATON ST,,3.0 Multi-Family,Taxable,R-2,,LOT 1 ROCK CREEK WOODS,0.167,8409
4879,230131000,124,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-2,,LOT 1 BAKER HEIGHTS,0.248,8021
4880,230131100,126,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-2,,LOT 2 BAKER HEIGHTS,0.265,7974
4881,230131200,127,NORTH BAKER ST,,3.0 Multi-Family,Taxable,R-2,,LOT 3 BAKER HEIGHTS,0.204,8007
4882,230132000,125,NORTH BAKER ST,,3.0 Multi-Family,Taxable,R-2,,LOT 4A BAKER HEIGHTS,0.192,8093
4883,230133000,0,GROVE ST,,3.0 Multi-Family,Taxable,R-2,,LOT A MICHIE-ADDINGTON,0.149,8116
4884,230134000,1611,GROVE ST EXT,,3.0 Multi-Family,Taxable,R-2,,LOT B MICHIE-ADDINGTON,0.268,8146
4885,230135000,1613,GROVE ST EXT,,3.0 Multi-Family,Taxable,R-2,,PT LOT 4 BK A,0.268,8180
4886,230136000,122,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-2,,LOT 16A BK C PINECREST,0.206,8134
4887,230137000,120,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-2,,LOT 15A BK C PINECREST,0.269,8135
4888,230138000,118,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-2,,LOT 14 BK C PINECREST,0.165,8272
4889,230139000,116,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-2,,LOT 13 BK C PINECREST,0.165,8334
4890,230140000,114,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-2,,LOT 12 BK C PINECREST,0.165,8397
4891,230141000,112,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-2,,LOT 11 BK C PINECREST,0.165,8451
4892,230142000,110,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-2,,LOT 10 BK C PINECREST,0.165,8532
4893,230143000,108,NORTH BAKER ST,,3.0 Multi-Family,Taxable,R-2,,LOT 9 BK C PINECREST,0.165,8602
4894,230144000,106,NORTH BAKER ST,,3.0 Multi-Family,Taxable,R-2,,LOT 8 BK C PINECREST,0.165,8664
4895,230145000,104,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-2,,LOT 7 BK C PINECREST,0.164,8731
4896,230146000,102,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-2,,LOT 6 BK C PINECREST,0.145,8802
4897,230147000,100,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-2,,LOT 5 BK C PINECREST,0.141,8856
4898,230148000,1407,BAKER ST,,1.0 Residential (Urban),Taxable,R-2,,LOT 4 BK C PINECREST,0.153,8853
4899,230149000,1400,BAKER ST,,3.0 Multi-Family,Taxable,R-2,,LOT 1 BK A PINECREST,0.163,9014
4900,230150000,1402,BAKER ST,,1.0 Residential (Urban),Taxable,R-2,,LOT 2 BK A PINECREST,0.152,9013
4901,230151000,1404,BAKER ST,,1.0 Residential (Urban),Taxable,R-2,,LOT 3 BK A PINECREST,0.178,9066
4902,230152000,1406,BAKER ST,,1.0 Residential (Urban),Taxable,R-2,,LOT 4 BK A PINECREST,0.173,9128
4903,230153000,1408,BAKER ST,,3.0 Multi-Family,Taxable,R-2,,LOT 5 BK A PINECREST,0.175,9173
4904,230154000,1410,BAKER ST,,1.0 Residential (Urban),Taxable,R-2,,LOT 6 BK A PINECREST,0.165,9221
4905,230155000,1412,BAKER ST,,1.0 Residential (Urban),Taxable,R-2,,LOT 7 BK A PINECREST,0.191,9277
4906,230156000,1411,BAKER ST,,1.0 Residential (Urban),Taxable,R-2,,LOT 2 BK B PINECREST,0.164,9046
4907,230157000,1409,BAKER ST,,3.0 Multi-Family,Taxable,R-2,,LOT 1 BK B PINECREST,0.145,8996
4908,230158000,101,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-2,01,LOT 3 BK B PINECREST,0.157,8927
4909,230159000,103,NORTH BAKER ST,,3.0 Multi-Family,Taxable,R-2,,LOT 4&PARCEL X BK B PINECREST,0.18,8873
4910,230160000,105,NORTH BAKER ST,,3.0 Multi-Family,Taxable,R-2,,LOT 5 BK B PINECREST,0.209,8819
4911,230161000,107,NORTH BAKER ST,,3.0 Multi-Family,Taxable,R-2,,LOT 6 BK B PINECREST,0.179,8766
4912,230162000,109,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-2,,LOT 7 BK B PINECREST,0.179,8687
4913,230163000,111,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-2,,LOT 8 BK B PINECREST,0.179,8616
4914,230164000,113,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-2,,LOT 9 BK B PINECREST,0.179,8546
4915,230165000,115,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-2,,LOT 10 BK B PINECREST,0.179,8479
4916,230166000,117,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-2,,LOT 11 BK B PINECREST,0.179,8406
4917,230167000,119,NORTH BAKER ST,,1.0 Residential (Urban),Taxable,R-2,,LOT 12 BK B PINECREST,0.166,8343
4918,230168000,121,NORTH BAKER ST,,3.0 Multi-Family,Taxable,R-2,,LOT 13A PINECREST,0.2,8268
4919,230168100,123,NORTH BAKER ST,,3.0 Multi-Family,Taxable,R-2,,LOT 14A PINECREST,0.169,8216
4920,230170000,308,VALLEY RD EXT,,3.0 Multi-Family,Taxable,R-2,,LOT 15 BK B PINECREST,0.281,8287
4921,230170100,310,VALLEY RD EXT,,3.0 Multi-Family,Taxable,R-2,,LOT 16 BK B PINECREST,0.211,8386
