RecordID_Int,ParcelNumber,StreetNumber,StreetName,Unit,UseCode,Style,Grade,Roof,Flooring,Heating,Fireplace,YearBuilt,TotalRooms,Bedrooms,HalfBathrooms,FullBathrooms,BasementGarage,Basement,FinishedBasement,BasementType,ExternalWalls,NumberOfStories,SquareFootageFinishedLiving
1697,160107000,105,CARROLLTON TER,,Single Family,1.5 Story,B,Shingles,Hardwood,Forced Air,1,1949,7,3,0,2,0,912,,Full Basement,Aluminum,1.50,1467
1698,16011,,COURT SQ,,Condo Main,,,,,,,,,,,,,0,0,,,,
1699,160112000,106,CARROLLTON TER,,Single Family,1.5 Story,B,Shingles,Hardwood,Forced Air,1,1946,6,3,1,1,0,435,0,Partial Basement,Concrete Block,1.66,1499
1700,160113000,108,CARROLLTON TER,,Duplex,1.5 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1946,12,7,0,4,0,777,0,Partial Basement,Vinyl,1.50,2361
1701,160118000,111,KENT TER,,Single Family,1.5 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1947,7,4,0,2,0,240,,Partial Basement,Brick Veneer,1.50,1622
1702,16012,,CREAM ST,,Condo Main,,,,,,,,,,,,,0,0,,,,
1703,160120000,107,KENT TER,,Apartments 1-10 units,2 Story,C,Shingles,None,Forced Air,1,1945,12,8,1,3,0,1509,1508,Full Basement,Wood,2.00,2780
1704,160121000,105,KENT TER,,Duplex,1 Story,C,Shingles,Hardwood,Hot Water Radiator,1,1946,8,6,0,2,0,1025,1025,Full Basement,Brick Veneer,1.00,1025
1705,160122000,101,KENT TER,,Single Family,1.5 Story,B,Shingles,Hardwood,Forced Air,1,1947,11,8,0,3,0,1408,846,Full Basement,Wood,1.75,2264
1706,160125000,106,KENT TER,,Single Family,1.5 Story,B,Shingles,Hardwood,Hot Water Radiator,1,1947,6,2,1,1,0,757,0,Full Basement,Brick Veneer,1.50,1243
1707,160126000,108,KENT TER,,Single Family,1 Sty w/ Bsmt,C +,Shingles,Hardwood,Heat Pump,1,1948,8,4,0,3,0,600,250,Partial Basement,Concrete Block,1.00,1520
1708,160127000,110,KENT TER,,Single Family,1.5 Story,B,Copper,Hardwood,Heat Pump,1,1950,7,4,0,2,0,,,No Basement,Brick Veneer,1.66,1673
1709,160128000,1800,JEFFERSON PARK AVE,,Condo Common Area,,,,,,,,,,,,,0,0,,,,
1710,160128100,1800,JEFFERSON PARK AVE,1,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,564
1711,160128101,1800,JEFFERSON PARK AVE,10,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,615
1712,160128110,1800,JEFFERSON PARK AVE,11,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,854
1713,160128120,1800,JEFFERSON PARK AVE,12,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,771
1714,160128130,1800,JEFFERSON PARK AVE,13,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,777
1715,160128140,1800,JEFFERSON PARK AVE,14,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,816
1716,160128150,1800,JEFFERSON PARK AVE,15,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,822
1717,160128160,1800,JEFFERSON PARK AVE,16,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,771
1718,160128170,1800,JEFFERSON PARK AVE,17,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,777
1719,160128180,1800,JEFFERSON PARK AVE,18,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,854
1720,160128190,1800,JEFFERSON PARK AVE,19,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,854
1721,160128200,1800,JEFFERSON PARK AVE,2,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,615
1722,160128201,1800,JEFFERSON PARK AVE,20,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,771
1723,160128210,1800,JEFFERSON PARK AVE,21,Condominium,1 Story,C +,Built Up,Hardwood,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,777
1724,160128220,1800,JEFFERSON PARK AVE,22,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,854
1725,160128230,1800,JEFFERSON PARK AVE,23,Condominium,1 Story,C,Built Up,Hardwood,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,854
1726,160128240,1800,JEFFERSON PARK AVE,24,Condominium,1 Story,C,Built Up,Hardwood,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,768
1727,160128250,1800,JEFFERSON PARK AVE,25,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,771
1728,160128260,1800,JEFFERSON PARK AVE,26,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,854
1729,160128270,1800,JEFFERSON PARK AVE,27,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,615
1730,160128280,1800,JEFFERSON PARK AVE,28,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,564
1731,160128290,1800,JEFFERSON PARK AVE,29,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,771
1732,160128300,1800,JEFFERSON PARK AVE,3,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,854
1733,160128301,1800,JEFFERSON PARK AVE,30,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,854
1734,160128310,1800,JEFFERSON PARK AVE,31,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,615
1735,160128320,1800,JEFFERSON PARK AVE,32,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,564
1736,160128330,1800,JEFFERSON PARK AVE,33,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,771
1737,160128340,1800,JEFFERSON PARK AVE,34,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,854
1738,160128350,1800,JEFFERSON PARK AVE,35,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,615
1739,160128360,1800,JEFFERSON PARK AVE,36,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,564
1740,160128370,1800,JEFFERSON PARK AVE,37,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,771
1741,160128380,1800,JEFFERSON PARK AVE,38,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,854
1742,160128390,1800,JEFFERSON PARK AVE,39,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,0,0,1,,0,0,No Basement,Brick Veneer,1.00,615
1743,160128400,1800,JEFFERSON PARK AVE,4,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,771
1744,160128401,1800,JEFFERSON PARK AVE,40,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,564
1745,160128410,1800,JEFFERSON PARK AVE,41,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,771
1746,160128420,1800,JEFFERSON PARK AVE,42,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,854
1747,160128430,1800,JEFFERSON PARK AVE,43,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,615
1748,160128440,1800,JEFFERSON PARK AVE,44,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,564
1749,160128450,1800,JEFFERSON PARK AVE,45,Condominium,1 Story,C,Built Up,Hardwood,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,768
1750,160128460,1800,JEFFERSON PARK AVE,46,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,854
1751,160128470,1800,JEFFERSON PARK AVE,47,Condominium,1 Story,C,Built Up,Hardwood,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,615
1752,160128480,1800,JEFFERSON PARK AVE,48,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,564
1753,160128490,1800,JEFFERSON PARK AVE,49,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,777
1754,160128500,1800,JEFFERSON PARK AVE,5,Condominium,1 Story,C,Built Up,Hardwood,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,566
1755,160128501,1800,JEFFERSON PARK AVE,50,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,826
1756,160128510,1800,JEFFERSON PARK AVE,51,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,826
1757,160128520,1800,JEFFERSON PARK AVE,52,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,771
1758,160128530,1800,JEFFERSON PARK AVE,53,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,777
1759,160128540,1800,JEFFERSON PARK AVE,54,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,854
1760,160128550,1800,JEFFERSON PARK AVE,55,Condominium,1 Story,C,Built Up,Parque,Heat Pump,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,854
1761,160128560,1800,JEFFERSON PARK AVE,56,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,771
1762,160128570,1800,JEFFERSON PARK AVE,57,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,777
1763,160128580,1800,JEFFERSON PARK AVE,58,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,854
1764,160128590,1800,JEFFERSON PARK AVE,59,Condominium,1 Story,C,Built Up,None,Heat Pump,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,854
1765,160128600,1800,JEFFERSON PARK AVE,6,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,615
1766,160128601,1800,JEFFERSON PARK AVE,60,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,771
1767,160128610,1800,JEFFERSON PARK AVE,61,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,564
1768,160128620,1800,JEFFERSON PARK AVE,62,Condominium,1 Story,C,Built Up,Hardwood,Baseboard,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,615
1769,160128630,1800,JEFFERSON PARK AVE,63,Condominium,1 Story,C,Built Up,Hardwood,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,857
1770,160128640,1800,JEFFERSON PARK AVE,64,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,771
1771,160128650,1800,JEFFERSON PARK AVE,65,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,564
1772,160128660,1800,JEFFERSON PARK AVE,66,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,615
1773,160128670,1800,JEFFERSON PARK AVE,67,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,854
1774,160128680,1800,JEFFERSON PARK AVE,68,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,771
1775,160128690,1800,JEFFERSON PARK AVE,69,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,564
1776,160128700,1800,JEFFERSON PARK AVE,7,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,854
1777,160128701,1800,JEFFERSON PARK AVE,70,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,615
1778,160128710,1800,JEFFERSON PARK AVE,71,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,854
1779,160128720,1800,JEFFERSON PARK AVE,72,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,771
1780,160128800,1800,JEFFERSON PARK AVE,A-8,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,771
1781,160128900,1800,JEFFERSON PARK AVE,A-9,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,564
1782,160129000,1800,JEFFERSON PARK AVE,,Condo Common Area,,,,,,,,,,,,,0,0,,,,
1783,160129100,1800,JEFFERSON PARK AVE,107,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,813
1784,160129101,1800,JEFFERSON PARK AVE,206,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,813
1785,160129110,1800,JEFFERSON PARK AVE,207,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,813
1786,160129120,1800,JEFFERSON PARK AVE,208,Condominium,1 Story,C,Built Up,W/W Carpet,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,834
1787,160129130,1800,JEFFERSON PARK AVE,209,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,486
1788,160129140,1800,JEFFERSON PARK AVE,210,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,542
1789,160129150,1800,JEFFERSON PARK AVE,211,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,830
1790,160129160,1800,JEFFERSON PARK AVE,212,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,813
1791,160129170,1800,JEFFERSON PARK AVE,301,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,813
1792,160129180,1800,JEFFERSON PARK AVE,302,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,2,,0,0,No Basement,Brick Veneer,1.00,825
1793,160129190,1800,JEFFERSON PARK AVE,303,Condominium,1 Story,C,Roll,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,604
1794,160129200,1800,JEFFERSON PARK AVE,108,Condominium,1 Story,C,Built Up,Parque,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,830
1795,160129201,1800,JEFFERSON PARK AVE,304,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,604
1796,160129210,1800,JEFFERSON PARK AVE,305,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,2,,0,0,No Basement,Brick Veneer,1.00,826
1797,160129220,1800,JEFFERSON PARK AVE,306,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,813
1798,160129230,1800,JEFFERSON PARK AVE,307,Condominium,1 Story,C,Built Up,Hardwood,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,805
1799,160129240,1800,JEFFERSON PARK AVE,308,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,830
1800,160129250,1800,JEFFERSON PARK AVE,309,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,486
1801,160129260,1800,JEFFERSON PARK AVE,310,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,542
1802,160129270,1800,JEFFERSON PARK AVE,311,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,830
1803,160129280,1800,JEFFERSON PARK AVE,312,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,813
1804,160129290,1800,JEFFERSON PARK AVE,401,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,2,0,1,,0,0,No Basement,Brick Veneer,1.00,813
1805,160129300,1800,JEFFERSON PARK AVE,111,Condominium,1 Story,C,Built Up,Hardwood,Baseboard,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,830
1806,160129301,1800,JEFFERSON PARK AVE,402,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,2,,0,0,No Basement,Brick Veneer,1.00,825
1807,160129310,1800,JEFFERSON PARK AVE,403,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,604
1808,160129320,1800,JEFFERSON PARK AVE,404,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,604
1809,160129330,1800,JEFFERSON PARK AVE,405,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,2,,0,0,No Basement,Brick Veneer,1.00,826
1810,160129340,1800,JEFFERSON PARK AVE,406,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,813
1811,160129350,1800,JEFFERSON PARK AVE,407,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,813
1812,160129360,1800,JEFFERSON PARK AVE,408,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,830
1813,160129370,1800,JEFFERSON PARK AVE,409,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,486
1814,160129380,1800,JEFFERSON PARK AVE,410,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,542
1815,160129390,1800,JEFFERSON PARK AVE,411,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,830
1816,160129400,1800,JEFFERSON PARK AVE,112,Condominium,1 Story,C,Built Up,Hardwood,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,813
1817,160129401,1800,JEFFERSON PARK AVE,412,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,813
1818,160129410,1800,JEFFERSON PARK AVE,501,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,813
1819,160129420,1800,JEFFERSON PARK AVE,502,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,2,,0,0,No Basement,Brick Veneer,1.00,825
1820,160129430,1800,JEFFERSON PARK AVE,503,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,604
1821,160129440,1800,JEFFERSON PARK AVE,504,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,604
1822,160129450,1800,JEFFERSON PARK AVE,505,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,2,,0,0,No Basement,Brick Veneer,1.00,826
1823,160129460,1800,JEFFERSON PARK AVE,506,Condominium,1 Story,C,Built Up,W/W Carpet,Baseboard,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,812
1824,160129470,1800,JEFFERSON PARK AVE,507,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,813
1825,160129480,1800,JEFFERSON PARK AVE,508,Condominium,1 Story,C,Built Up,None,Heat Pump,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,830
1826,160129490,1800,JEFFERSON PARK AVE,509,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,486
1827,160129500,1800,JEFFERSON PARK AVE,201,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,813
1828,160129501,1800,JEFFERSON PARK AVE,510,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,542
1829,160129510,1800,JEFFERSON PARK AVE,511,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,830
1830,160129520,1800,JEFFERSON PARK AVE,512,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,813
1831,160129530,1800,JEFFERSON PARK AVE,601,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,813
1832,160129540,1800,JEFFERSON PARK AVE,602,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,2,,0,0,No Basement,Brick Veneer,1.00,825
1833,160129550,1800,JEFFERSON PARK AVE,603,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,604
1834,160129560,1800,JEFFERSON PARK AVE,604,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,1,1,0,1,,0,0,No Basement,Brick Veneer,1.00,604
1835,160129570,1800,JEFFERSON PARK AVE,605,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,2,,0,0,No Basement,Brick Veneer,1.00,826
1836,160129580,1800,JEFFERSON PARK AVE,606,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,813
1837,160129590,1800,JEFFERSON PARK AVE,607,Condominium,1 Story,C +,Built Up,W/W Carpet,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,813
1838,160129600,1800,JEFFERSON PARK AVE,202,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,840
1839,160129601,1800,JEFFERSON PARK AVE,608,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,830
1840,160129610,1800,JEFFERSON PARK AVE,609,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,486
1841,160129620,1800,JEFFERSON PARK AVE,610,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Wood,1.00,542
1842,160129630,1800,JEFFERSON PARK AVE,611,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,830
1843,160129640,1800,JEFFERSON PARK AVE,612,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,813
1844,160129650,1800,JEFFERSON PARK AVE,701,Condominium,1 Story,C +,Built Up,W/W Carpet,,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,812
1845,160129660,1800,JEFFERSON PARK AVE,702,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,5,3,0,2,,0,0,No Basement,Brick Veneer,1.00,1012
1846,160129670,1800,JEFFERSON PARK AVE,703,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,1,0,0,1,,0,0,No Basement,Brick Veneer,1.00,407
1847,160129680,1800,JEFFERSON PARK AVE,704,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,1,0,0,1,,0,0,No Basement,Brick Veneer,1.00,407
1848,160129690,1800,JEFFERSON PARK AVE,705,Condominium,1 Story,B -,Built Up,Hardwood,Baseboard,0,1966,5,3,0,2,,0,0,No Basement,Brick Veneer,1.00,1013
1849,160129701,1800,JEFFERSON PARK AVE,706,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,813
1850,160129710,1800,JEFFERSON PARK AVE,707,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,813
1851,160129720,1800,JEFFERSON PARK AVE,708,Condominium,1 Story,C,Built Up,Hardwood,Baseboard,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,834
1852,160129730,1800,JEFFERSON PARK AVE,709,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,486
1853,160129740,1800,JEFFERSON PARK AVE,710,Condominium,1 Story,C,Built Up,None,Forced Air,0,1966,3,1,0,1,,0,0,No Basement,Brick Veneer,1.00,542
1854,160129750,1800,JEFFERSON PARK AVE,711,Condominium,1 Story,C,Built Up,None,Heat Pump,0,1966,4,2,0,1,,0,0,No Basement,Brick Veneer,1.00,830
