"RecordID_Int","ParcelNumber","UseCode","YearBuilt","GrossArea","StoryHeight","NumberOfStories","StreetName","StreetNumber","Unit"
2139,"540154000","Multiple Commercial Use",1984,1800,12,2,"E MARKET ST","1110&1112",""
2140,"540156100","Multiple Commercial Use",1958,4500,12,1,"E MARKET ST","1130-32",""
2141,"540156100","Multiple Commercial Use",1958,13131,12,1,"E MARKET ST","1130-32",""
2142,"540158000","Industrial Light Manufacturing",1952,9128,10,1,"12TH ST NE","207",""
2143,"540159000","Dist. Warehouse",1973,18672,20,1,"E MARKET ST","1121-23",""
2144,"540159000","Dist. Warehouse",1973,3750,12,1,"E MARKET ST","1121-23",""
2145,"540161000","Multiple Commercial Use",1970,17465,12,1,"E MARKET ST","1117",""
2146,"540168000","Medical Office",1977,4500,10,1,"E JEFFERSON ST","1100",""
2147,"540185000","Apartments 1-10 units",1925,3062,8,2,"E JEFFERSON ST","1113",""
2148,"540185000","Apartments 1-10 units",1925,100,8,1,"E JEFFERSON ST","1113",""
2149,"540190A00","Medical Office",NA,NA,NA,NA,"E JEFFERSON ST","1101","1"
2150,"540190B00","Medical Office",0,NA,NA,NA,"E JEFFERSON ST","1101","2"
2151,"540190C00","Medical Office",0,NA,NA,NA,"E JEFFERSON ST","1101","3"
2152,"540190D00","Medical Office",0,NA,NA,NA,"E JEFFERSON ST","1101","4"
2153,"540190E00","Medical Office",0,NA,NA,1,"E JEFFERSON ST","1101","5"
2154,"540190F00","Medical Office",0,NA,NA,NA,"E JEFFERSON ST","1101","6"
2155,"540190G00","Medical Office",2009,1260,NA,1,"E JEFFERSON ST","1101","7"
2156,"540253000","Multiple Commercial Use",1935,1323,12,1,"E MARKET ST","1221",""
2157,"540253000","Multiple Commercial Use",1935,1323,12,1,"E MARKET ST","1221",""
2158,"540255000","Dist. Warehouse",1989,16800,20,1,"E MARKET ST","1215",""
2159,"540255000","Dist. Warehouse",1989,9352,10,1,"E MARKET ST","1215",""
2160,"540267000","Commercial",1950,2380,10,1,"E MARKET ST","1201",""
2161,"540270000","Service Repair Garage",1983,2528,14,1,"E MARKET ST","1136",""
2162,"540271000","Office Building",1985,5651,10,1,"E MARKET ST","1140-42",""
2163,"540271000","Office Building",1985,5000,12,2,"E MARKET ST","1140-42",""
2164,"540273000","Multiple Commercial Use",1999,10800,12,1.35,"E MARKET ST","1144",""
2165,"540277100","Medical Office",1993,6096,10,2,"E MARKET ST","1006",""
2166,"540277A00","Apartments 11-20 Units",2001,10455,10,3,"E MARKET ST","1000",""
2167,"540277A00","Apartments 11-20 Units",2001,1640,10,1,"E MARKET ST","1000",""
2168,"540277A10","Office",2001,2262,12,1,"10TH ST NE","100","A"
2169,"540277B00","Office",2001,2236,12,1,"10TH ST NE","100","B"
2170,"540277C00","Office",2001,1952,12,1,"10TH ST NE","100","C"
2171,"540277D00","Office",2001,2262,12,1,"10TH ST NE","100","D"
2172,"540277E00","Commercial",2001,NA,NA,1,"10TH ST NE","100","E"
2173,"540277F00","Office",2001,4500,12,1,"10TH ST NE","100","F"
2174,"540277G00","Office",2001,2036,12,1,"10TH ST NE","100","G"
2175,"540277H00","Office",2001,2655,12,1,"10TH ST NE","100","H"
2176,"540277I00","Office",2001,2366,12,1,"10TH ST NE","100","I"
2177,"540277J00","Office",2001,2246,12,1,"10TH ST NE","100","J"
2178,"550019000","Natatorium (Swimming Pool)",1975,2154,12,1,"MEADE AVE","300",""
2179,"550019000","Natatorium (Swimming Pool)",1975,1020,12,1,"MEADE AVE","300",""
2180,"550025000","Office Building",1954,260,10,1,"E MARKET ST","1301",""
2181,"55A088000","Mortuary",1996,1956,8,1.5,"CHESAPEAKE ST","1701",""
2182,"55A088900","Church",1992,7650,12,1,"RIVERSIDE AVE","329",""
2183,"55A146000","Church",1920,1805,20,1,"E MARKET ST","1819",""
2184,"560001000","Multiple Commercial Use",1950,1810,10,2,"CARLTON RD","100",""
2185,"560001000","Multiple Commercial Use",1950,120,10,1,"CARLTON RD","100",""
2186,"560001000","Multiple Commercial Use",1950,408,10,3,"CARLTON RD","100",""
2187,"560005000","Commercial",1961,5067,12,1,"E MARKET ST","1208",""
2188,"560006000","Office",1985,6448,12,2,"E MARKET ST","1218",""
2189,"560008000","Multiple Commercial Use",1966,39540,14,1,"E MARKET ST","1304",""
2190,"560008100","Office Building",0,3080,16,1,"CARLTON RD","128",""
2191,"560008100","Office Building",0,3104,16,1,"CARLTON RD","128",""
2192,"560009000","Storage Warehouse",1972,3010,10,2,"CARLTON RD","132",""
2193,"560019000","Office Building",0,12885,10,2,"CARLTON RD","156",""
2194,"560019000","Office Building",0,660,10,2,"CARLTON RD","156",""
2195,"560021000","Commercial",0,1640,16,1,"MEADE AVE","104",""
2196,"560023000","Commercial",1927,NA,NA,NA,"E MARKET ST","1308",""
2197,"560027000","Storage Warehouse",1950,7164,12,1,"MEADE AVE","102",""
2198,"560028000","Storage Warehouse",1945,8121,12,1,"E MARKET ST","1320",""
2199,"560028000","Storage Warehouse",1945,3254,12,2,"E MARKET ST","1320",""
2200,"560028000","Storage Warehouse",1945,3200,12,1,"E MARKET ST","1320",""
2201,"560029200","Commercial",1963,900,12,1,"BURGESS LN","0",""
2202,"560029200","Commercial",1963,1200,12,1,"BURGESS LN","0",""
2203,"560029200","Commercial",1963,1134,12,1,"BURGESS LN","0",""
2204,"5600404A0","Mini-warehouse",2000,46250,12,1,"FRANKLIN ST","131",""
2205,"5600404A0","Mini-warehouse",2000,400,12,1,"FRANKLIN ST","131",""
2206,"5600404A0","Mini-warehouse",2000,21600,18,2,"FRANKLIN ST","131",""
2207,"5600404A0","Mini-warehouse",2000,22376,18,2,"FRANKLIN ST","131",""
2208,"5600404A0","Mini-warehouse",2000,46250,12,1,"FRANKLIN ST","131",""
2209,"5600404A0","Mini-warehouse",2000,400,12,1,"FRANKLIN ST","131",""
2210,"5600404A0","Mini-warehouse",2000,21600,18,2,"FRANKLIN ST","131",""
2211,"5600404A0","Mini-warehouse",2000,22376,18,2,"FRANKLIN ST","131",""
2212,"560042000","Office Building",1977,3200,10,1,"BURGESS LN","1408-10",""
2213,"560042000","Office Building",1977,1618,10,2,"BURGESS LN","1408-10",""
2214,"560042000","Office Building",1977,3200,10,1,"BURGESS LN","1408-10",""
2215,"560042000","Office Building",1977,1618,10,2,"BURGESS LN","1408-10",""
2216,"560043200","Commercial",2013,20023,16,0,"CARLTON AVE","1335",""
2217,"560043200","Commercial",2013,20023,16,1,"CARLTON AVE","1335",""
2218,"560044000","Office Building",1988,18000,12,2,"CARLTON AVE","1317",""
2219,"560044000","Office Building",1988,12000,24,1,"CARLTON AVE","1317",""
2220,"560044000","Office Building",1988,49500,24,1,"CARLTON AVE","1317",""
2221,"560044100","Office Building",1987,4000,10,1,"CARLTON RD","210",""
2222,"560044100","Office Building",1987,4000,12,1,"CARLTON RD","210",""
2223,"560044100","Office Building",1987,1165,10,1,"CARLTON RD","210",""
2224,"5600442A0","Office Building",1987,1422,11,1,"CARLTON RD","220","1"
2225,"5600442A0","Office Building",1987,1493,11,1,"CARLTON RD","220","1"
2226,"5600442B0","Commercial",1987,1342,11,1,"CARLTON RD","224","2"
2227,"5600442B0","Commercial",1987,1414,11,1,"CARLTON RD","224","2"
2228,"5600442C0","Multiple Commercial Use",1987,2212,11,1,"CARLTON AVE","1301","3"
2229,"5600442CL","Multiple Commercial Use",1987,2179,11,1,"CARLTON AVE","1301","3"
2230,"5600442D0","Commercial",1987,2156,12,1,"CARLTON AVE","1303","4"
2231,"5600442D0","Commercial",1987,1091,12,1,"CARLTON AVE","1303","4"
2232,"5600442D0","Commercial",1987,1191,12,1,"CARLTON AVE","1303","4"
2233,"5600442E0","Office Building",1987,2156,12,1,"CARLTON AVE","1305","5"
2234,"5600442E0","Office Building",1987,1091,12,1,"CARLTON AVE","1305","5"
2235,"5600442E0","Office Building",1987,NA,NA,1,"CARLTON AVE","1305","5"
2236,"5600442F0","Office Building",1987,4199,11,1,"CARLTON AVE","1307","6"
2237,"560044300","Storage Warehouse",1987,16420,22,1,"CARLTON AVE","1311-13",""
2238,"560044300","Storage Warehouse",1987,4684,22,1,"CARLTON AVE","1311-13",""
2239,"560044A00","Office Building",0,31220,40,1,"CARLTON AVE","1327",""
2240,"560045000","Office Building",1990,3168,12,1,"CARLTON RD","200",""
2241,"560045000","Office Building",1990,3168,12,1,"CARLTON RD","200",""
2242,"560048000","Apartments 11-20 Units",1999,3400,8,1,"CARLTON AVE","1310",""
2243,"560048000","Apartments 11-20 Units",1999,5032,8,2,"CARLTON AVE","1310",""
2244,"560084100","Condominium Commercial",2012,2467,10,1,"CARLTON AVE","1412","1"
2245,"560109000","Apartments over 20 units",2013,3120,9,1,"E MARKET ST","1518",""
2246,"560109000","Apartments over 20 units",2013,3120,9,1,"E MARKET ST","1518",""
2247,"560109000","Apartments over 20 units",2013,3120,9,1,"E MARKET ST","1518",""
2248,"570002000","Storage Warehouse",2002,546,8,1,"CHERRY ST","0",""
2249,"570007400","Commercial",1995,1440,14,1,"WALNUT ST","0",""
2250,"570007900","Commercial",1975,900,14,1,"WALNUT ST","732",""
2251,"570007900","Commercial",1975,768,10,1,"WALNUT ST","732",""
2252,"570017000","Service Repair Garage",1973,6136,12,1,"CARLTON AVE","1023",""
2253,"570018000","Service Repair Garage",1976,3191,12,1,"CARLTON AVE","1013",""
2254,"570020000","Service Repair Garage",1983,3600,16,1,"CARLTON AVE","1005",""
2255,"570020000","Service Repair Garage",1983,504,10,1,"CARLTON AVE","1005",""
2256,"570022000","Mixed Retail w/Res Units",1950,3214,12,1,"MONTICELLO RD","904-906",""
2257,"570022000","Mixed Retail w/Res Units",1950,1019,12,1,"MONTICELLO RD","904-906",""
2258,"570024000","Office Building",1948,2361,10,1,"MONTICELLO RD","914",""
2259,"570025000","Office Building",1953,1253,10,1,"MONTICELLO RD","918",""
2260,"570025000","Office Building",1953,964,10,2,"MONTICELLO RD","918",""
2261,"570035000","Service Repair Garage",1948,6230,12,1,"BAINBRIDGE ST","507",""
2262,"570035000","Service Repair Garage",1948,560,12,2,"BAINBRIDGE ST","507",""
2263,"570036000","Apartments over 20 units",1973,10050,12,2,"MONTICELLO RD","1000",""
2264,"570036000","Apartments over 20 units",1973,750,12,1,"MONTICELLO RD","1000",""
2265,"570039000","Office Building",1951,3510,12,1,"MONTICELLO RD","915",""
2266,"570039000","Office Building",1951,2895,12,1,"MONTICELLO RD","915",""
2267,"570041000","Office Building",2002,3008,12,1,"MONTICELLO RD","502",""
2268,"570042000","Service Repair Garage",1940,906,12,1,"MONTICELLO RD","500",""
2269,"570042000","Service Repair Garage",1940,200,12,1,"MONTICELLO RD","500",""
2270,"570047000","Apartments 1-10 units",1925,NA,NA,2,"BELMONT AVE","915",""
2271,"570065000","Elementary Sch (Entire)",1930,36789,12,3,"BELMONT AVE","1000",""
2272,"570065000","Elementary Sch (Entire)",1930,12904,12,2,"BELMONT AVE","1000",""
2273,"570065000","Elementary Sch (Entire)",1930,4127,20,1,"BELMONT AVE","1000",""
2274,"570065000","Elementary Sch (Entire)",1930,815,12,1,"BELMONT AVE","1000",""
2275,"570093000","Market",1932,1950,12,1,"MONTICELLO RD","1215",""
2276,"570093000","Market",1932,975,12,1,"MONTICELLO RD","1215",""
2277,"570115000","Industrial Light Manufacturing",1931,26650,12,5,"MONTICELLO RD","1102",""
2278,"570115000","Industrial Light Manufacturing",1931,22384,12,4,"MONTICELLO RD","1102",""
2279,"570115000","Industrial Light Manufacturing",1931,10000,12,1,"MONTICELLO RD","1102",""
2280,"570119000","Office Building",1940,1422,12,2,"MONTICELLO RD","1116",""
2281,"570119000","Office Building",1940,257,12,1,"MONTICELLO RD","1116",""
2282,"570121000","Commercial",1942,6848,12,2,"MONTICELLO RD","1204",""
2283,"570121000","Commercial",1942,324,12,1,"MONTICELLO RD","1204",""
2284,"570121100","Commercial",1960,2025,12,1,"MONTICELLO RD","1214",""
2285,"570121200","Office Building",1970,5280,12,1,"MONTICELLO RD","1224",""
2286,"570122000","Service Repair Garage",1985,5618,12,1,"MONTICELLO RD","1200",""
2287,"570122000","Service Repair Garage",1985,968,12,1,"MONTICELLO RD","1200",""
2288,"570123520","Group Care Home",1985,3724,8,2,"CARLTON RD","300",""
2289,"570123520","Group Care Home",1985,506,8,2,"CARLTON RD","300",""
2290,"570123720","Apartments 1-10 units",1970,3524,8,2,"MONTICELLO RD","1114",""
2291,"570124000","Group Care Home",1989,5248,8,1,"CARLTON RD","301",""
2292,"570125A00","Apartments 1-10 units",2000,4320,8,2,"CARLTON AVE","1210",""
2293,"570128000","Apartments 1-10 units",1969,2860,8,2,"CARLTON AVE","1204",""
2294,"570131000","Apartments 1-10 units",1972,2876,12,2,"LEONARD ST","1102",""
2295,"570133000","Apartments 1-10 units",1993,4752,8,2,"CARLTON AVE","1200",""
2296,"570135000","Commercial",1960,3420,14,1,"CARLTON AVE","1105",""
2297,"570157000","Apartments over 20 units",1975,13200,12,1,"CITY WALK WAY","1000-4000",""
2298,"570160000","Multiple Commercial Use",1969,11600,20,1,"CARLTON RD","221",""
2299,"570160000","Multiple Commercial Use",1969,8400,12,1,"CARLTON RD","221",""
2300,"570161000","Multiple Commercial Use",2002,10008,12,1,"CARLTON RD","211-19",""
2301,"580001000","Office Building",1942,721,10,1,"AVON ST","201",""
2302,"580002000","Office Building",1885,8561,12,3.5,"AVON ST","215",""
2303,"580002000","Office Building",1885,2503,12,1,"AVON ST","215",""
2304,"580112000","Retail Store",0,698,10,1,"AVON ST","413",""
2305,"580114000","Service Repair Garage",1950,3156,16,1,"AVON ST","405",""
2306,"580123000","Office Building",1984,10096,10,1,"AVON ST","310",""
2307,"580127000","Restaurant",1962,1280,10,1,"AVON ST","309",""
2308,"580129000","Barber Shop",1961,625,12,1,"AVON ST","300",""
2309,"580144000","Restaurant",1961,1267,12,1,"AVON ST","403",""
2310,"580147000","Multiple Commercial Use",1920,42,8,1,"HINTON AVE","703",""
2311,"580147000","Multiple Commercial Use",1920,0,8,1,"HINTON AVE","703",""
2312,"580147000","Multiple Commercial Use",1920,3238,10,2,"HINTON AVE","703",""
2313,"580161000","Church",1958,10525,20,1,"HINTON AVE","750",""
2314,"580172000","Apartments 1-10 units",1937,NA,NA,NA,"BELMONT AVE","759",""
2315,"580183000","Church",1940,2500,20,1,"MONTICELLO AVE","701",""
2316,"580183000","Church",1940,288,12,2,"MONTICELLO AVE","701",""
2317,"580216000","Office Building",1945,1414,8,1,"BOLLING AVE","815",""
2318,"580218000","Office Building",1930,664,8,1,"BOLLING AVE","835",""
2319,"580219000","Church",1958,21000,12,2,"MONTICELLO AVE","830",""
2320,"580254000","Apartments 1-10 units",1920,NA,NA,NA,"BELMONT AVE","829",""
2321,"580256000","Multiple Commercial Use",1920,1820,8,2,"MONTICELLO RD","834",""
2322,"580256000","Multiple Commercial Use",1920,1081,10,1,"MONTICELLO RD","834",""
2323,"580257000","Apartments 11-20 Units",0,468,NA,2,"MONTICELLO RD","832",""
2324,"580257000","Apartments 11-20 Units",0,1104,NA,2,"MONTICELLO RD","832",""
2325,"580257000","Apartments 11-20 Units",0,468,NA,2,"MONTICELLO RD","832",""
2326,"580257000","Apartments 11-20 Units",0,1104,NA,2,"MONTICELLO RD","832",""
2327,"580258000","Commercial",1958,2037,10,1,"HINTON AVE","826",""
2328,"580258000","Commercial",1958,2078,10,2,"HINTON AVE","826",""
2329,"580259000","Commercial",1912,1480,10,1,"HINTON AVE","824",""
2330,"580259000","Commercial",1912,780,10,1,"HINTON AVE","824",""
2331,"580260000","Barber Shop",1959,480,10,1,"HINTON AVE","822",""
2332,"580262000","Restaurant",1920,792,8,NA,"HINTON AVE","816",""
2333,"580263000","Restaurant",1920,1364,8,NA,"HINTON AVE","814",""
2334,"580263000","Restaurant",1920,546,8,NA,"HINTON AVE","814",""
2335,"580268100","Service Repair Garage",1945,1058,12,1,"MONTICELLO RD","408",""
2336,"580281000","Commercial",1950,1514,12,1,"MONTICELLO RD","209",""
2337,"580282000","Retail Store",1945,853,12,1,"MONTICELLO RD","205",""
2338,"580289000","Office Building",1998,34407,12,1,"AVON ST","110",""
2339,"580289100","Industrial Light Manufacturing",1994,41088,12,2,"AVON ST","100",""
2340,"580319000","Apartments 1-10 units",1920,NA,NA,NA,"GOODMAN ST","150",""
2341,"580334000","Office",1910,2213,8,1,"GOODMAN ST","114",""
2342,"580335000","Office",1910,1911,8,1,"GOODMAN ST","112",""
2343,"580335000","Office",1910,389,8,1,"GOODMAN ST","112",""
2344,"580336000","Office Building",1984,6975,12,1.5,"GOODMAN ST","106&110",""
2345,"580336000","Office Building",1984,6975,12,1.5,"GOODMAN ST","106&110",""
2346,"580348000","Retail Store",1923,11818,12,2,"DOUGLAS AVE","229",""
2347,"580348000","Retail Store",1923,1059,12,1,"DOUGLAS AVE","229",""
2348,"580348100","Commercial",1953,1296,8,2,"DOUGLAS AVE","227",""
2349,"580349000","Restaurant",1920,4284,10,2,"MONTICELLO RD","421",""
2350,"580349000","Restaurant",1920,4284,10,2,"MONTICELLO RD","421",""
2351,"590029000","Market",1920,480,10,1,"MONTROSE AVE","601",""
2352,"590029000","Market",1920,480,10,1,"MONTROSE AVE","601",""
2353,"590029000","Market",1920,480,10,1,"MONTROSE AVE","601",""
2354,"590053BO0","Governmental Bldg.",1950,318,12,1,"AVON ST","0",""
2355,"590083000","Convenience Market",1948,1578,8,1.5,"6TH ST SE","1201",""
2356,"590142000","Recreational Enclosure",2000,429,10,1,"BELMONT PK","1300",""
2357,"590149000","Convenience Market",1947,NA,NA,1,"AVON ST","1218",""
2358,"590149200","Convenience Market",1980,2400,12,1,"AVON ST","1218",""
2359,"590152000","Office",1997,3344,12,1,"ALTAVISTA AVE","704",""
2360,"590221000","Convenience Market",1920,824,12,1,"AVON ST","800",""
2361,"590221000","Convenience Market",1920,694,10,1,"AVON ST","800",""
2362,"590246000","Church",1946,1680,12,1,"BLENHEIM AVE","808",""
2363,"600147000","Church",1960,4526,12,1,"ELLIOTT AVE","1017",""
2364,"600226000","Church",1920,3707,12,1,"ALTAVISTA AVE","1117",""
2365,"600252100","Apartments 11-20 Units",2012,17187,12,3,"DRUID AVE","1050",""
2366,"600252100","Apartments 11-20 Units",2012,6360,14,1,"DRUID AVE","1050",""
2367,"600255000","Clubhouse",1970,638,12,1,"QUARRY RD","420",""
2368,"610002000","Apartments over 20 units",1924,31616,8,2,"MONTICELLO RD","1400",""
2369,"610002000","Apartments over 20 units",1924,13008,8,3,"MONTICELLO RD","1400",""
2370,"610032000","Retail Store",1920,3124,10,2,"MONTICELLO RD","1709",""
2371,"610032000","Retail Store",1920,1703,10,1,"MONTICELLO RD","1709",""
2372,"610049300","Office Building",1991,1800,10,1,"KEYSTONE PL","100",""
2373,"610049300","Office Building",1991,1800,14,1,"KEYSTONE PL","100",""
2374,"610049400","Office Building",1996,5700,10,1.5,"KEYSTONE PL","102",""
2375,"610049400","Office Building",1996,3800,12,1,"KEYSTONE PL","102",""
2376,"610049500","Office Building",1992,4180,10,1,"KEYSTONE PL","104",""
2377,"610049500","Office Building",1992,2220,14,1,"KEYSTONE PL","104",""
2378,"610049500","Office Building",1992,4760,14,2,"KEYSTONE PL","104",""
2379,"610049500","Office Building",1992,1350,20,1,"KEYSTONE PL","104",""
2380,"610049600","Office Building",1990,3300,10,1,"KEYSTONE PL","105",""
2381,"610049600","Office Building",1990,10500,16,1,"KEYSTONE PL","105",""
2382,"610049700","Office Building",1992,1400,10,1,"KEYSTONE PL","103",""
2383,"610049700","Office Building",1992,3375,12,1,"KEYSTONE PL","103",""
2384,"610049800","Office Building",1991,2080,10,1,"LINDEN AVE","1020",""
2385,"610049800","Office Building",1991,2080,14,2,"LINDEN AVE","1020",""
2386,"610054100","Office Building",1990,884,12,1,"LINDEN AVE","1007",""
2387,"610054100","Office Building",1990,1800,12,1,"LINDEN AVE","1007",""
2388,"610055000","Commercial",1996,600,10,1,"LINDEN AVE","1009",""
2389,"610055000","Commercial",1996,3900,12,1,"LINDEN AVE","1009",""
2390,"610056000","Service Repair Garage",1973,6059,18,1,"LINDEN AVE","1011",""
2391,"610056000","Service Repair Garage",1973,2700,12,1,"LINDEN AVE","1011",""
2392,"610057000","Mini-Mart Convenience Store",1995,2325,15,1,"MONTICELLO RD","1800",""
2393,"610057200","Service Repair Garage",1977,900,12,1,"RIVES ST","0",""
2394,"610057600","Service Repair Garage",1963,648,10,1,"LINDEN AVE","1021",""
2395,"610057600","Service Repair Garage",1963,2400,16,1,"LINDEN AVE","1021",""
2396,"610057A00","Commercial",0,NA,NA,NA,"RIVES ST","970",""
2397,"610084400","Storage Warehouse",1958,2930,12,1,"NASSAU ST","813",""
2398,"610086000","Church",1982,2200,12,1,"RIVES ST","808",""
2399,"610086000","Church",1982,840,12,1,"RIVES ST","808",""
2400,"610098000","Storage Warehouse",1949,3307,12,1,"KNOLL ST","1306",""
2401,"610102000","Storage Warehouse",1973,2784,12,1,"MOUNTAIN VIEW ST","1309",""
2402,"610107000","Multiple Commercial Use",1950,2627,12,1,"MONTICELLO RD","1706-08",""
2403,"610107000","Multiple Commercial Use",1950,2627,12,1,"MONTICELLO RD","1706-08",""
